A14 23 A34 A48 8300 A61 A74 5 A91 A101 4 A122 54 A143 A153 4 A172 3 A191 A202 1
A13 43 A32 A42 12843 A64 A73 3 A93 A102 4 A122 49 A141 A153 3 A171 2 A191 A201 2
A12 27 A31 A49 7812 A62 A72 5 A93 A101 1 A121 25 A141 A151 4 A171 2 A192 A201 1
A12 37 A32 A48 10136 A62 A75 5 A92 A101 1 A121 59 A141 A153 4 A173 1 A191 A202 1
A11 15 A30 A42 9774 A65 A74 4 A93 A101 2 A124 22 A142 A153 3 A171 2 A192 A202 2
A11 54 A30 A46 5156 A62 A74 5 A94 A102 5 A123 75 A142 A152 1 A173 2 A191 A202 2
A13 25 A33 A41 5353 A61 A75 4 A92 A102 3 A121 27 A143 A152 5 A174 3 A192 A202 1
A14 8 A34 A41 8019 A61 A72 5 A95 A103 4 A122 44 A143 A152 3 A171 1 A191 A201 2
A11 55 A34 A410 834 A62 A71 1 A93 A101 3 A121 65 A142 A151 4 A173 1 A191 A201 2
A14 66 A32 A48 12759 A65 A73 1 A95 A102 3 A122 48 A143 A152 5 A172 3 A192 A201 2
A14 5 A30 A41 11463 A63 A72 3 A91 A103 4 A121 61 A141 A151 2 A172 2 A192 A201 1
A12 34 A34 A43 5837 A65 A73 5 A92 A103 5 A123 59 A142 A151 4 A173 1 A192 A202 1
A13 61 A32 A42 7070 A62 A72 4 A94 A101 3 A123 73 A141 A152 1 A173 1 A192 A201 1
A11 52 A31 A44 6249 A62 A72 3 A95 A103 3 A123 45 A141 A152 5 A173 2 A192 A202 1
A14 63 A34 A43 12137 A61 A72 3 A92 A101 5 A122 74 A143 A153 1 A171 2 A191 A202 1
A13 32 A33 A43 14115 A62 A72 4 A95 A102 2 A122 48 A141 A152 3 A173 1 A191 A202 1
A12 29 A33 A45 2233 A63 A74 5 A91 A102 5 A121 69 A142 A153 2 A172 2 A192 A202 1
A11 52 A31 A42 7793 A65 A73 5 A93 A103 3 A121 60 A142 A153 1 A172 3 A192 A202 1
A14 14 A34 A49 501 A62 A73 1 A92 A103 5 A122 26 A141 A152 3 A174 3 A192 A201 1
A12 20 A32 A48 8504 A64 A71 3 A93 A103 3 A122 55 A143 A153 5 A171 2 A191 A202 1
A14 45 A32 A48 4781 A64 A73 2 A95 A103 4 A123 69 A141 A152 1 A172 2 A191 A202 1
A13 50 A33 A41 6378 A62 A71 4 A94 A102 2 A121 26 A141 A152 2 A172 2 A192 A202 2
A14 12 A33 A47 8582 A65 A72 3 A94 A103 4 A122 66 A142 A151 1 A171 1 A192 A201 2
A14 39 A30 A49 6158 A63 A73 5 A92 A101 2 A124 25 A141 A151 1 A174 1 A191 A202 1
A11 29 A31 A41 7442 A61 A71 3 A95 A102 4 A124 68 A143 A152 2 A172 3 A192 A202 1
A12 38 A31 A48 14207 A65 A72 4 A93 A101 4 A124 63 A141 A151 3 A173 1 A191 A201 1
A12 70 A34 A43 15038 A65 A72 1 A94 A103 3 A122 27 A141 A152 4 A172 3 A192 A202 1
A12 9 A33 A48 357 A61 A75 5 A94 A103 3 A121 60 A141 A151 4 A174 1 A191 A201 2
A11 72 A31 A45 7145 A65 A75 1 A94 A103 2 A121 25 A141 A151 4 A173 3 A192 A201 1
A13 35 A33 A48 15706 A65 A71 2 A94 A103 4 A121 51 A141 A152 4 A172 3 A192 A202 1
A11 57 A33 A41 9931 A65 A74 5 A93 A101 3 A124 71 A142 A152 2 A174 3 A191 A202 1
A13 33 A31 A44 3996 A62 A74 5 A94 A103 3 A124 30 A141 A153 5 A174 3 A192 A201 2
A13 25 A32 A43 11082 A64 A72 3 A95 A102 1 A124 28 A141 A153 1 A173 1 A191 A201 2
A14 57 A34 A42 2895 A63 A73 3 A92 A103 1 A123 43 A141 A153 4 A171 2 A191 A201 2
A13 51 A32 A43 648 A64 A74 1 A93 A103 1 A122 40 A141 A151 1 A173 2 A191 A202 1
A12 13 A30 A44 11792 A64 A72 5 A91 A102 5 A122 21 A142 A152 4 A173 2 A192 A201 2
A14 52 A33 A41 9651 A64 A71 1 A92 A101 5 A124 44 A143 A151 1 A172 1 A192 A202 1
A12 55 A32 A47 14056 A63 A72 1 A94 A102 1 A124 33 A141 A151 2 A171 3 A191 A201 1
A12 30 A32 A46 6543 A64 A72 3 A94 A102 1 A123 26 A143 A151 2 A173 1 A191 A202 2
A14 67 A33 A49 15841 A63 A72 1 A92 A103 4 A124 34 A143 A152 4 A174 3 A191 A201 1
A12 48 A34 A47 7938 A61 A72 1 A93 A102 3 A122 20 A141 A151 1 A172 3 A192 A201 2
A11 27 A31 A41 13719 A61 A71 4 A95 A102 2 A122 71 A142 A152 2 A172 1 A191 A201 1
A12 4 A32 A40 2080 A65 A75 4 A91 A102 4 A124 75 A142 A151 2 A171 3 A191 A202 1
A14 50 A30 A44 2023 A65 A71 2 A91 A101 2 A122 39 A142 A152 4 A173 2 A191 A202 1
A11 18 A33 A45 14537 A63 A74 4 A92 A101 1 A124 68 A141 A152 5 A174 1 A191 A201 2
A12 56 A32 A42 15471 A61 A74 4 A94 A101 2 A122 45 A142 A151 4 A174 3 A192 A201 1
A11 40 A31 A48 17449 A64 A74 2 A92 A102 5 A122 71 A141 A151 3 A172 1 A192 A202 2
A13 36 A33 A46 6174 A61 A75 4 A95 A102 4 A121 28 A143 A153 2 A171 1 A191 A201 1
A12 15 A32 A48 656 A62 A71 3 A95 A103 1 A123 35 A142 A153 5 A172 3 A192 A201 2
A12 53 A32 A41 18134 A62 A72 5 A93 A103 3 A122 61 A141 A151 1 A174 3 A192 A201 1
A11 15 A32 A48 11225 A61 A71 1 A92 A101 5 A122 31 A142 A153 1 A171 1 A191 A202 1
A13 32 A31 A42 4760 A65 A73 2 A91 A101 5 A123 65 A143 A151 2 A171 1 A191 A201 2
A13 61 A30 A44 14190 A63 A74 2 A95 A102 4 A121 43 A143 A153 2 A174 1 A191 A201 2
A14 67 A34 A44 16747 A62 A75 2 A95 A103 1 A121 42 A141 A151 3 A173 1 A192 A201 1
A12 72 A30 A49 5448 A63 A72 5 A93 A101 2 A124 44 A143 A152 5 A171 1 A191 A202 1
A11 70 A31 A43 14297 A61 A72 4 A93 A101 2 A123 64 A141 A151 4 A171 2 A191 A202 1
A14 42 A33 A42 14623 A63 A75 3 A94 A101 1 A123 19 A141 A151 2 A172 1 A191 A202 2
A13 17 A30 A43 9406 A63 A74 3 A94 A102 1 A121 61 A141 A152 2 A173 1 A192 A201 1
A13 61 A33 A43 11791 A62 A74 5 A91 A103 2 A123 63 A143 A151 4 A174 1 A191 A201 2
A11 59 A33 A41 5169 A65 A73 3 A94 A103 3 A122 65 A143 A152 2 A174 3 A192 A201 1
A12 72 A33 A41 17208 A62 A73 2 A95 A102 2 A123 75 A142 A151 5 A172 3 A192 A202 2
A14 48 A31 A42 18192 A61 A72 1 A94 A101 3 A121 63 A143 A151 3 A172 3 A191 A201 1
A14 13 A30 A45 18154 A63 A74 2 A93 A102 2 A123 49 A141 A153 3 A174 2 A191 A202 1
A12 38 A34 A43 13703 A65 A72 4 A93 A102 1 A123 45 A141 A153 5 A174 2 A191 A201 1
A14 34 A31 A44 1022 A62 A75 3 A92 A101 5 A122 41 A143 A153 2 A171 2 A191 A201 1
A14 62 A34 A47 6938 A61 A71 3 A94 A103 3 A121 66 A143 A151 3 A173 3 A191 A201 1
A12 31 A30 A42 8370 A65 A73 3 A92 A103 2 A124 41 A141 A152 3 A173 3 A191 A202 1
A14 26 A30 A410 17768 A63 A72 5 A92 A101 5 A123 51 A141 A151 2 A171 3 A191 A202 2
A12 9 A33 A48 10233 A61 A74 5 A92 A101 5 A123 24 A142 A151 1 A174 2 A191 A202 1
A11 61 A34 A41 10035 A64 A74 1 A92 A101 5 A124 37 A141 A152 2 A172 3 A191 A201 1
A13 56 A34 A43 2928 A62 A75 1 A92 A103 1 A123 34 A143 A152 1 A173 3 A192 A202 2
A13 6 A33 A42 14736 A65 A74 2 A91 A102 4 A121 43 A143 A152 4 A172 3 A192 A202 1
A11 33 A31 A43 6387 A62 A72 5 A94 A101 5 A122 47 A141 A151 1 A173 2 A191 A201 1
A14 37 A34 A44 1926 A63 A72 3 A93 A101 5 A124 59 A141 A153 2 A174 2 A191 A202 2
A11 36 A33 A41 18275 A63 A75 5 A95 A101 2 A122 43 A143 A153 5 A172 2 A191 A202 2
A14 67 A30 A40 3718 A62 A73 4 A91 A102 5 A124 27 A142 A151 3 A172 2 A191 A201 2
A11 14 A30 A44 546 A63 A71 3 A94 A103 3 A121 50 A141 A151 4 A174 2 A192 A201 2
A14 25 A34 A47 1670 A61 A75 2 A91 A101 3 A122 22 A141 A152 4 A174 1 A191 A201 1
A14 16 A31 A43 8508 A64 A74 2 A93 A101 3 A122 67 A143 A152 2 A174 3 A192 A202 1
A14 20 A33 A49 2128 A64 A71 1 A93 A102 4 A123 62 A143 A153 4 A174 2 A192 A201 1
A13 66 A30 A44 15629 A65 A74 3 A93 A103 1 A121 31 A141 A152 2 A173 3 A192 A201 2
A12 68 A31 A49 9602 A62 A74 2 A94 A102 3 A121 34 A143 A151 4 A174 1 A191 A202 2
A13 7 A31 A42 6161 A62 A74 2 A95 A101 5 A123 20 A141 A151 4 A174 3 A192 A201 1
A12 47 A31 A45 307 A63 A75 1 A92 A101 3 A122 39 A141 A151 5 A171 3 A191 A201 1
A14 20 A33 A48 9006 A64 A73 4 A95 A103 2 A124 21 A142 A152 5 A173 1 A192 A201 1
A13 17 A34 A40 3011 A65 A73 5 A91 A103 1 A124 72 A142 A151 1 A171 2 A192 A202 1
A12 24 A34 A410 18100 A61 A74 3 A92 A103 3 A122 26 A143 A153 2 A173 3 A192 A201 2
A13 17 A33 A44 5562 A62 A71 3 A92 A102 4 A123 56 A143 A153 3 A172 3 A191 A201 1
A13 37 A31 A45 8916 A62 A71 5 A95 A103 3 A122 51 A141 A151 2 A172 3 A192 A202 1
A11 72 A34 A46 589 A62 A75 3 A91 A102 5 A122 32 A142 A153 4 A174 2 A191 A201 2
A11 44 A32 A47 2639 A63 A72 4 A92 A101 4 A123 65 A143 A152 5 A173 1 A191 A202 1
A11 53 A32 A40 4036 A65 A73 3 A93 A102 3 A122 25 A142 A151 2 A173 3 A191 A201 1
A11 38 A33 A49 1193 A61 A72 3 A95 A103 1 A121 69 A141 A152 5 A174 3 A192 A202 1
A12 4 A33 A46 13500 A65 A72 3 A93 A102 3 A122 61 A141 A152 5 A171 3 A192 A202 1
A13 9 A34 A410 17504 A64 A73 4 A95 A103 1 A124 55 A142 A151 5 A173 1 A192 A202 1
A13 22 A32 A45 18233 A64 A75 4 A94 A103 4 A122 69 A142 A153 1 A171 2 A192 A201 1
A12 20 A33 A46 5101 A64 A73 3 A94 A101 1 A122 41 A142 A151 2 A171 1 A192 A201 1
A14 61 A33 A44 14645 A61 A71 1 A94 A101 5 A123 35 A141 A151 1 A171 3 A191 A202 1
A13 62 A31 A49 9449 A64 A72 5 A91 A101 2 A121 27 A141 A151 1 A173 3 A191 A201 1
A11 62 A31 A49 1086 A62 A71 5 A93 A103 3 A122 71 A142 A151 1 A173 1 A191 A201 1
A14 47 A33 A49 1905 A63 A75 1 A93 A103 1 A121 41 A143 A151 3 A174 1 A192 A202 2
A13 42 A30 A45 10247 A64 A72 2 A92 A101 2 A124 66 A142 A152 1 A172 2 A191 A202 1
A13 48 A31 A48 7982 A64 A72 5 A91 A101 5 A124 37 A142 A152 2 A174 2 A191 A202 1
A13 32 A33 A43 402 A62 A71 2 A91 A102 2 A124 73 A143 A151 5 A172 2 A191 A202 2
A13 50 A34 A45 17225 A62 A73 5 A94 A102 3 A121 68 A143 A153 5 A171 2 A192 A202 1
A11 58 A32 A48 13579 A63 A75 4 A94 A103 5 A123 36 A143 A153 5 A171 3 A191 A201 1
A13 56 A31 A40 9419 A61 A73 5 A92 A103 4 A123 46 A142 A153 1 A171 3 A191 A201 2
A14 46 A32 A47 18263 A64 A74 1 A94 A101 1 A124 64 A143 A152 4 A172 3 A191 A202 1
A12 8 A33 A40 17974 A61 A71 3 A94 A101 2 A121 31 A142 A153 4 A172 2 A192 A202 1
A13 54 A32 A46 18025 A63 A71 3 A95 A102 2 A123 20 A142 A152 1 A174 3 A192 A201 2
A11 29 A30 A45 4974 A64 A74 5 A95 A102 2 A121 35 A142 A152 5 A171 3 A192 A201 1
A12 55 A32 A45 16327 A61 A71 2 A95 A103 2 A123 52 A143 A151 3 A172 1 A191 A201 1
A12 41 A32 A45 9458 A65 A73 2 A91 A102 3 A124 26 A143 A153 5 A174 3 A191 A202 1
A14 64 A33 A45 13500 A62 A72 1 A94 A102 2 A121 38 A141 A151 1 A171 2 A192 A202 1
A11 27 A34 A44 15937 A61 A71 4 A92 A101 2 A121 71 A143 A152 4 A172 2 A191 A201 2
A12 68 A34 A44 3230 A64 A73 5 A93 A101 3 A124 23 A141 A153 1 A171 3 A191 A201 1
A12 62 A33 A46 8431 A63 A75 1 A94 A103 2 A121 21 A142 A151 5 A173 3 A191 A202 1
A14 26 A31 A48 2602 A64 A71 2 A94 A103 2 A123 43 A143 A152 4 A174 3 A192 A201 1
A14 37 A32 A46 5350 A64 A75 2 A93 A101 3 A123 19 A142 A151 1 A171 3 A192 A201 2
A11 40 A30 A47 7797 A63 A73 5 A95 A103 5 A122 20 A141 A152 2 A172 2 A191 A201 1
A11 57 A34 A49 15863 A65 A74 3 A91 A102 3 A124 29 A142 A152 2 A172 2 A192 A202 1
A14 51 A34 A410 15994 A62 A71 2 A91 A102 3 A124 24 A142 A151 1 A174 2 A191 A202 1
A11 62 A34 A41 7365 A63 A75 2 A91 A103 5 A122 65 A142 A153 1 A174 3 A192 A201 1
A14 29 A31 A47 6258 A61 A71 3 A95 A103 4 A121 25 A141 A152 5 A171 1 A192 A201 1
A12 38 A31 A42 9936 A64 A75 2 A93 A101 2 A121 48 A142 A152 5 A172 2 A191 A202 2
A14 33 A34 A42 16892 A62 A74 1 A93 A101 2 A121 59 A141 A153 3 A174 3 A191 A202 1
A12 66 A32 A48 18072 A64 A72 5 A94 A103 3 A124 54 A142 A151 5 A171 1 A192 A201 1
A12 25 A33 A40 4388 A65 A71 3 A93 A103 3 A123 56 A143 A152 4 A174 2 A191 A201 1
A13 44 A32 A49 3653 A65 A74 2 A93 A101 1 A123 39 A143 A153 1 A171 1 A192 A202 1
A11 12 A32 A48 13149 A65 A71 4 A91 A103 1 A121 69 A142 A152 4 A173 1 A192 A201 1
A13 62 A33 A410 5750 A61 A74 4 A91 A102 2 A124 22 A143 A151 1 A174 2 A191 A201 2
A13 30 A34 A47 3895 A61 A74 1 A95 A102 5 A123 25 A141 A151 5 A173 1 A192 A202 1
A14 27 A31 A49 817 A65 A72 1 A93 A101 4 A124 67 A143 A153 2 A174 1 A191 A201 2
A14 44 A34 A41 7609 A62 A72 1 A91 A103 5 A122 22 A142 A153 1 A173 2 A192 A201 1
A13 38 A31 A49 7401 A61 A72 4 A92 A103 1 A123 29 A143 A153 2 A171 2 A191 A202 1
A12 62 A32 A41 10526 A62 A72 4 A92 A102 3 A123 28 A143 A151 4 A173 1 A192 A201 1
A12 40 A34 A43 3903 A65 A71 4 A92 A103 3 A122 20 A142 A153 5 A173 2 A191 A201 1
A12 39 A34 A41 13287 A62 A72 4 A92 A103 3 A123 25 A142 A152 3 A172 1 A192 A202 1
A14 11 A34 A44 12661 A61 A74 3 A94 A103 3 A122 51 A143 A153 1 A171 2 A191 A201 2
A12 5 A31 A48 8688 A64 A72 3 A91 A103 2 A124 56 A141 A153 5 A173 1 A192 A202 2
A11 31 A34 A42 3559 A61 A74 4 A92 A103 1 A123 23 A141 A151 4 A173 1 A191 A202 2
A12 72 A34 A49 9502 A62 A75 2 A93 A103 5 A123 72 A142 A153 3 A174 2 A192 A202 2
A11 67 A34 A46 12566 A61 A74 5 A93 A103 5 A123 24 A142 A152 3 A171 3 A191 A202 1
A11 47 A30 A46 7052 A64 A73 5 A95 A102 1 A122 58 A143 A153 5 A173 2 A191 A201 1
A11 47 A33 A410 5058 A63 A72 5 A95 A103 3 A124 64 A141 A153 2 A174 2 A191 A202 1
A14 31 A34 A44 9494 A65 A75 5 A92 A101 3 A121 48 A142 A151 1 A174 2 A192 A201 2
A13 16 A33 A43 6733 A62 A72 2 A93 A102 4 A123 47 A141 A153 1 A174 1 A191 A201 1
A13 4 A31 A410 7559 A62 A73 1 A91 A102 5 A121 25 A141 A151 4 A171 1 A192 A201 1
A12 27 A33 A46 6617 A61 A73 3 A94 A103 3 A122 32 A143 A151 5 A171 2 A192 A202 1
A13 25 A30 A46 5788 A62 A74 4 A91 A101 4 A123 67 A143 A151 4 A173 2 A191 A202 1
A11 17 A32 A43 13331 A63 A73 4 A91 A102 5 A122 38 A143 A151 4 A172 2 A192 A202 2
A14 21 A33 A42 8649 A61 A74 2 A94 A101 5 A124 20 A141 A153 2 A171 3 A192 A202 1
A13 5 A32 A41 8764 A63 A75 2 A91 A103 2 A123 60 A142 A151 3 A171 2 A191 A201 1
A14 45 A33 A42 12169 A65 A72 3 A93 A103 5 A122 57 A143 A152 1 A171 1 A192 A202 2
A11 67 A31 A42 6844 A64 A75 5 A91 A101 3 A122 22 A141 A152 2 A172 2 A192 A202 1
A12 51 A33 A48 2093 A64 A71 1 A94 A103 1 A123 21 A143 A153 4 A173 2 A191 A201 1
A13 34 A33 A40 15811 A65 A75 2 A94 A102 4 A124 25 A143 A152 5 A171 1 A192 A201 1
A12 32 A33 A46 1266 A64 A71 2 A93 A103 5 A122 21 A142 A152 5 A171 2 A191 A201 1
A12 25 A31 A410 10688 A64 A75 5 A95 A103 2 A123 54 A142 A153 5 A172 3 A191 A202 1
A11 13 A31 A48 5101 A65 A72 3 A93 A101 3 A123 26 A141 A152 1 A174 2 A192 A201 1
A12 45 A31 A44 4152 A61 A75 1 A91 A101 2 A121 53 A143 A153 5 A174 2 A191 A202 1
A11 43 A32 A40 1015 A65 A71 2 A91 A102 1 A124 29 A143 A153 2 A172 1 A191 A202 1
A12 4 A32 A49 16677 A62 A73 1 A92 A101 5 A123 74 A143 A153 4 A171 1 A191 A201 1
A13 32 A31 A40 8083 A64 A75 3 A92 A101 1 A121 60 A143 A151 5 A171 1 A192 A201 2
A13 23 A32 A47 6503 A65 A71 5 A92 A103 3 A123 40 A142 A151 5 A174 3 A192 A201 1
A13 15 A31 A47 13778 A63 A72 3 A92 A103 1 A123 43 A143 A152 4 A172 3 A192 A201 1
A12 52 A31 A42 961 A61 A71 5 A93 A102 4 A124 22 A141 A152 2 A171 2 A191 A201 1
A14 40 A33 A48 10553 A62 A72 4 A91 A101 5 A121 22 A143 A151 3 A174 3 A191 A202 1
A11 47 A34 A41 9276 A63 A72 5 A94 A101 4 A122 49 A141 A152 4 A173 2 A191 A201 2
A12 53 A31 A42 10350 A65 A74 2 A92 A103 4 A121 20 A142 A151 3 A172 2 A191 A202 1
A11 71 A34 A48 2511 A65 A72 5 A94 A101 5 A123 55 A141 A151 3 A172 2 A192 A202 1
A12 59 A32 A410 17634 A63 A71 2 A93 A101 5 A123 40 A141 A153 3 A171 1 A191 A202 1
A14 46 A30 A42 4602 A65 A71 3 A95 A102 5 A122 26 A142 A151 3 A174 2 A192 A202 2
A12 64 A31 A410 12632 A63 A75 4 A93 A102 2 A124 49 A142 A153 1 A174 3 A191 A201 1
A14 36 A30 A410 13885 A63 A75 2 A92 A102 3 A123 50 A141 A152 5 A171 2 A191 A202 2
A12 71 A30 A48 6528 A65 A72 2 A93 A102 5 A122 61 A143 A153 1 A173 3 A192 A202 1
A13 56 A31 A41 2636 A64 A71 1 A94 A103 2 A121 30 A141 A151 5 A171 1 A192 A201 1
A12 48 A32 A43 5664 A63 A71 1 A93 A102 4 A122 50 A143 A153 1 A172 1 A191 A201 2
A12 66 A33 A47 14977 A63 A75 3 A93 A103 1 A124 67 A141 A152 3 A173 1 A191 A202 1
A14 39 A30 A410 16794 A64 A74 5 A93 A102 5 A122 34 A142 A153 3 A171 2 A191 A202 1
A14 53 A34 A48 17349 A64 A74 2 A92 A102 4 A124 66 A141 A151 3 A173 3 A192 A201 1
A12 23 A31 A44 4380 A63 A72 3 A92 A102 4 A123 60 A143 A153 3 A171 2 A192 A202 1
A14 70 A30 A42 11319 A61 A74 5 A95 A103 5 A123 43 A143 A151 5 A173 2 A192 A201 1
A12 47 A33 A410 3006 A61 A71 4 A94 A103 2 A122 69 A141 A152 1 A172 2 A192 A202 1
A13 57 A33 A43 13214 A61 A74 1 A91 A101 3 A123 74 A141 A151 5 A171 2 A192 A202 1
A14 35 A33 A43 7840 A63 A73 3 A95 A103 5 A121 32 A142 A153 4 A174 3 A191 A201 1
A12 63 A30 A410 13273 A64 A72 1 A94 A103 1 A121 74 A143 A152 4 A172 1 A191 A202 1
A13 9 A30 A46 12754 A65 A74 2 A91 A103 5 A122 19 A141 A153 1 A174 1 A192 A201 2
A12 11 A31 A42 18369 A62 A74 2 A94 A101 2 A123 26 A141 A152 1 A174 3 A191 A202 1
A11 38 A32 A40 9168 A64 A73 4 A93 A103 3 A123 21 A142 A151 2 A171 2 A191 A202 1
A11 54 A34 A44 6483 A64 A71 1 A95 A101 3 A122 39 A141 A152 2 A173 1 A192 A202 1
A12 59 A31 A410 9863 A61 A71 2 A93 A101 4 A122 72 A141 A152 4 A172 3 A192 A201 1
A14 34 A30 A44 3222 A62 A75 2 A93 A103 5 A123 53 A141 A151 5 A173 1 A191 A201 1
A11 48 A34 A47 2289 A62 A72 2 A92 A101 2 A123 54 A142 A153 3 A173 1 A192 A202 2
A12 42 A30 A42 9725 A65 A72 4 A92 A103 1 A121 23 A143 A153 4 A172 1 A192 A202 2
A13 70 A30 A48 15314 A65 A74 2 A94 A102 3 A122 48 A142 A152 1 A173 1 A191 A201 1
A11 49 A32 A48 9982 A65 A72 2 A95 A101 4 A123 40 A141 A152 4 A172 3 A191 A202 2
A13 32 A32 A46 14520 A63 A72 3 A95 A101 4 A124 46 A142 A153 1 A174 3 A192 A202 2
A12 70 A33 A48 3497 A63 A74 4 A94 A103 4 A122 33 A142 A153 4 A174 2 A191 A202 2
A14 11 A34 A46 8451 A62 A73 1 A94 A103 2 A124 30 A141 A151 2 A171 3 A192 A201 2
A13 71 A34 A44 11439 A64 A74 5 A93 A102 5 A123 73 A141 A152 3 A173 1 A191 A201 1
A13 14 A31 A48 6595 A61 A71 5 A92 A103 1 A122 50 A141 A153 2 A174 2 A191 A201 1
A11 23 A34 A49 507 A62 A73 4 A94 A101 1 A123 42 A143 A153 3 A171 1 A191 A201 1
A12 60 A33 A49 1590 A61 A73 3 A92 A102 1 A124 23 A143 A152 5 A173 3 A191 A201 1
A14 54 A30 A42 17180 A63 A74 4 A92 A101 5 A121 62 A141 A153 5 A174 2 A192 A201 2
A11 70 A34 A47 11294 A62 A71 3 A95 A102 1 A121 45 A141 A152 2 A171 3 A191 A201 1
A14 55 A30 A40 5078 A61 A71 2 A93 A101 4 A122 41 A142 A152 2 A173 2 A191 A201 1
A12 47 A32 A46 4973 A62 A74 2 A92 A102 5 A121 57 A141 A152 3 A174 2 A191 A202 2
A13 27 A33 A46 972 A65 A74 1 A95 A102 4 A124 26 A143 A153 4 A172 3 A192 A201 1
A13 4 A31 A43 17493 A63 A75 5 A95 A102 5 A124 49 A143 A153 1 A171 3 A192 A201 2
A12 12 A31 A410 2225 A65 A72 2 A92 A102 1 A123 68 A141 A151 4 A172 1 A192 A202 1
A12 24 A32 A49 14110 A65 A75 2 A93 A102 3 A124 45 A141 A151 5 A172 3 A192 A202 1
A13 6 A34 A40 4634 A65 A72 5 A93 A102 3 A121 19 A141 A152 5 A173 3 A192 A202 1
A11 39 A31 A42 6375 A62 A74 3 A94 A101 4 A123 32 A142 A153 3 A172 1 A192 A201 1
A13 57 A33 A42 5249 A65 A71 4 A95 A101 4 A122 22 A143 A152 2 A172 3 A192 A201 1
A11 70 A32 A49 15298 A65 A75 2 A93 A102 3 A122 47 A142 A152 2 A174 1 A191 A202 1
A13 37 A30 A45 848 A65 A72 2 A94 A103 2 A122 39 A141 A151 4 A173 2 A192 A202 1
A13 64 A33 A48 6679 A62 A75 4 A93 A103 1 A123 26 A141 A151 3 A174 1 A192 A201 1
A11 72 A34 A48 5348 A62 A72 3 A95 A102 3 A123 58 A141 A153 1 A173 1 A192 A202 2
A14 63 A32 A48 5231 A63 A74 1 A93 A103 2 A121 29 A141 A152 4 A174 2 A192 A202 1
A12 36 A30 A40 3771 A65 A73 5 A92 A103 3 A123 38 A142 A153 1 A171 3 A191 A202 1
A14 26 A30 A41 16903 A65 A71 3 A93 A102 4 A124 75 A142 A151 5 A174 3 A191 A202 1
A11 71 A32 A44 7160 A63 A71 4 A95 A101 3 A121 22 A141 A151 3 A174 2 A192 A202 2
